"","Subject","trialNum","adaptor","exposureLength","response","soundfile","keyResp","keyRT","Time"
"2696","ABCD_1740",4,"b",70,"b","a_bd02_CV.wav","z",0.823292016983,339.185888052
"2697","ABCD_1740",4,"b",70,"d","a_bd16_CV.wav","m",0.791798114777,340.177999973
"2698","ABCD_1740",4,"b",70,"d","a_bd10_CV.wav","m",0.839698076248,341.218042135
"2699","ABCD_1740",4,"b",70,"d","a_bd08_CV.wav","m",0.911568880081,342.329962015
"2700","ABCD_1740",4,"b",70,"d","a_bd14_CV.wav","m",0.735579967499,343.265907049
"2701","ABCD_1740",5,"b",70,"b","a_bd04_CV.wav","z",1.78428220749,384.540474176
"2702","ABCD_1740",5,"b",70,"d","a_bd18_CV.wav","m",0.783632993698,385.524481058
"2703","ABCD_1740",5,"b",70,"d","a_bd10_CV.wav","m",0.775573968887,386.500432968
"2704","ABCD_1740",5,"b",70,"d","a_bd12_CV.wav","m",0.543563127518,387.244371176
"2705","ABCD_1740",5,"b",70,"d","a_bd14_CV.wav","m",0.559617996216,388.004364967
"2706","ABCD_1740",5,"b",70,"d","a_bd06_CV.wav","m",0.455709934235,388.660439968
"2707","ABCD_1740",5,"b",70,"d","a_bd02_CV.wav","m",0.463542938232,389.324388981
"2708","ABCD_1740",5,"b",70,"b","a_bd16_CV.wav","z",0.35168504715,389.876427174
"2709","ABCD_1740",5,"b",70,"d","a_bd08_CV.wav","m",1.35951495171,391.43631506
"2710","ABCD_1740",6,"d",70,"d","a_bd14_CV.wav","m",1.51235890388,432.186695099
"2711","ABCD_1740",6,"d",70,"b","a_bd08_CV.wav","z",0.631634950638,433.018669128
"2712","ABCD_1740",6,"d",70,"d","a_bd10_CV.wav","m",1.55973720551,434.778753996
"2713","ABCD_1740",6,"d",70,"b","a_bd06_CV.wav","z",0.719451189041,435.698572159
"2714","ABCD_1740",6,"d",70,"d","a_bd18_CV.wav","m",0.7196829319,436.61860013
"2715","ABCD_1740",6,"d",70,"d","a_bd12_CV.wav","m",1.31153297424,438.130514145
"2716","ABCD_1740",6,"d",70,"b","a_bd04_CV.wav","z",0.575659990311,438.906522989
"2717","ABCD_1740",6,"d",70,"b","a_bd02_CV.wav","z",0.831499099731,439.938377142
"2718","ABCD_1740",6,"d",70,"d","a_bd16_CV.wav","m",0.615680932999,440.754439116
"2719","ABCD_1740",7,"d",70,"b","a_bd06_CV.wav","z",1.49256706238,481.856321096
"2720","ABCD_1740",7,"d",70,"b","a_bd10_CV.wav","z",0.831751823425,482.888411999
"2721","ABCD_1740",7,"d",70,"b","a_bd02_CV.wav","z",0.919501781464,484.008270979
"2722","ABCD_1740",7,"d",70,"d","a_bd16_CV.wav","m",0.647742033005,484.856342077
"2723","ABCD_1740",7,"d",70,"b","a_bd04_CV.wav","z",0.77552485466,485.832278013
"2724","ABCD_1740",7,"d",70,"d","a_bd12_CV.wav","m",0.527877092361,486.560531139
"2725","ABCD_1740",7,"d",70,"d","a_bd18_CV.wav","m",0.975369930267,487.736253023
"2726","ABCD_1740",7,"d",70,"b","a_bd08_CV.wav","z",0.663634061813,488.600239038
"2727","ABCD_1740",7,"d",70,"d","a_bd14_CV.wav","m",0.519587039948,489.320214987
"2728","ABCD_1740",8,"b",70,"b","a_bd02_CV.wav","z",1.25436902046,530.288752079
"2729","ABCD_1740",8,"b",70,"d","a_bd12_CV.wav","m",0.551318883896,531.040879011
"2730","ABCD_1740",8,"b",70,"d","a_bd06_CV.wav","m",0.85560798645,532.096856117
"2731","ABCD_1740",8,"b",70,"d","a_bd16_CV.wav","m",0.679548978806,532.976763964
"2732","ABCD_1740",8,"b",70,"b","a_bd04_CV.wav","z",0.767561197281,533.944715977
"2733","ABCD_1740",8,"b",70,"d","a_bd08_CV.wav","m",1.33561086655,535.480679989
"2734","ABCD_1740",8,"b",70,"d","a_bd14_CV.wav","m",0.903713941574,536.584769011
"2735","ABCD_1740",8,"b",70,"d","a_bd18_CV.wav","m",0.73547911644,537.52060318
"2736","ABCD_1740",8,"b",70,"d","a_bd10_CV.wav","m",0.663552999496,538.384518147
"2737","ABCD_1742",1,"d",70,"d","a_bd14_CV.wav","m",1.57601690292,153.429573059
"2738","ABCD_1742",1,"d",70,"b","a_bd04_CV.wav","z",0.743746995926,154.373661995
"2739","ABCD_1742",1,"d",70,"b","a_bd02_CV.wav","z",0.51970410347,155.093705177
"2740","ABCD_1742",1,"d",70,"d","a_bd16_CV.wav","m",0.591427087784,155.885486126
"2741","ABCD_1742",1,"d",70,"d","a_bd18_CV.wav","m",0.671766042709,156.757610083
"2742","ABCD_1742",1,"d",70,"b","a_bd06_CV.wav","z",0.575490951538,157.533449173
"2743","ABCD_1742",1,"d",70,"b","a_bd12_CV.wav","z",0.919553041458,158.653360128
"2744","ABCD_1742",1,"d",70,"b","a_bd08_CV.wav","z",0.727692842484,159.581393003
"2745","ABCD_1742",1,"d",70,"b","a_bd10_CV.wav","z",0.679597139359,160.461380959
"2746","ABCD_1742",2,"b",70,"d","a_bd10_CV.wav","m",1.74641108513,201.752770185
"2747","ABCD_1742",2,"b",70,"d","a_bd18_CV.wav","m",0.75154209137,202.704656124
"2748","ABCD_1742",2,"b",70,"b","a_bd08_CV.wav","z",0.727557897568,203.632570028
"2749","ABCD_1742",2,"b",70,"b","a_bd02_CV.wav","z",0.663661003113,204.496598005
"2750","ABCD_1742",2,"b",70,"b","a_bd06_CV.wav","z",0.503800153732,205.200769186
"2751","ABCD_1742",2,"b",70,"d","a_bd14_CV.wav","m",0.631385087967,206.032535076
"2752","ABCD_1742",2,"b",70,"d","a_bd12_CV.wav","m",0.719877004623,206.95274806
"2753","ABCD_1742",2,"b",70,"b","a_bd04_CV.wav","z",0.711538791656,207.864614964
"2754","ABCD_1742",2,"b",70,"d","a_bd16_CV.wav","m",0.599591016769,208.664558172
"2755","ABCD_1742",3,"b",70,"d","a_bd14_CV.wav","m",0.848656892776,249.141303062
"2756","ABCD_1742",3,"b",70,"b","a_bd04_CV.wav","z",0.760143041611,250.101794958
"2757","ABCD_1742",3,"b",70,"d","a_bd16_CV.wav","m",0.647130012512,250.949308157
"2758","ABCD_1742",3,"b",70,"d","a_bd12_CV.wav","m",0.495653867722,251.645307064
"2759","ABCD_1742",3,"b",70,"b","a_bd02_CV.wav","z",0.535704851151,252.381391048
"2760","ABCD_1742",3,"b",70,"b","a_bd06_CV.wav","z",0.567579984665,253.149327993
"2761","ABCD_1742",3,"b",70,"d","a_bd10_CV.wav","m",0.535552978516,253.885236025
"2762","ABCD_1742",3,"b",70,"d","a_bd08_CV.wav","m",0.639662981033,254.725223064
"2763","ABCD_1742",3,"b",70,"d","a_bd18_CV.wav","m",0.599662065506,255.525252104
"2764","ABCD_1742",4,"d",70,"b","a_bd10_CV.wav","z",0.932538986206,296.091650963
"2765","ABCD_1742",4,"d",70,"b","a_bd12_CV.wav","z",0.49555015564,296.787582159
"2766","ABCD_1742",4,"d",70,"d","a_bd14_CV.wav","m",1.23994112015,298.227903128
"2767","ABCD_1742",4,"d",70,"b","a_bd06_CV.wav","z",0.599326848984,299.027580023
"2768","ABCD_1742",4,"d",70,"b","a_bd04_CV.wav","z",0.479619979858,299.707560062
"2769","ABCD_1742",4,"d",70,"b","a_bd08_CV.wav","z",0.567616939545,300.475531101
"2770","ABCD_1742",4,"d",70,"b","a_bd02_CV.wav","z",0.47968006134,301.155563116
"2771","ABCD_1742",4,"d",70,"d","a_bd16_CV.wav","m",0.631551980972,301.987456083
"2772","ABCD_1742",4,"d",70,"d","a_bd18_CV.wav","m",0.535710096359,302.723533154
"2773","ABCD_1742",5,"b",70,"b","a_bd02_CV.wav","z",0.792811870575,343.202769041
"2774","ABCD_1742",5,"b",70,"d","a_bd14_CV.wav","m",0.615484952927,344.018599987
"2775","ABCD_1742",5,"b",70,"d","a_bd08_CV.wav","m",0.503618001938,344.722608089
"2776","ABCD_1742",5,"b",70,"d","a_bd10_CV.wav","m",0.495990991592,345.418955088
"2777","ABCD_1742",5,"b",70,"d","a_bd18_CV.wav","m",0.503171920776,346.122524977
"2778","ABCD_1742",5,"b",70,"b","a_bd04_CV.wav","z",0.615664958954,346.938559055
"2779","ABCD_1742",5,"b",70,"b","a_bd06_CV.wav","z",0.575510025024,347.714441061
"2780","ABCD_1742",5,"b",70,"d","a_bd12_CV.wav","m",0.535789012909,348.450615168
"2781","ABCD_1742",5,"b",70,"d","a_bd16_CV.wav","m",0.535413980484,349.18644619
"2782","ABCD_1742",6,"d",70,"d","a_bd16_CV.wav","m",0.77401304245,389.649952173
"2783","ABCD_1742",6,"d",70,"b","a_bd08_CV.wav","z",0.615441083908,390.465766191
"2784","ABCD_1742",6,"d",70,"b","a_bd06_CV.wav","z",0.447541952133,391.113682985
"2785","ABCD_1742",6,"d",70,"d","a_bd14_CV.wav","m",0.687490224838,392.001551151
"2786","ABCD_1742",6,"d",70,"b","a_bd10_CV.wav","z",0.791656970978,392.993553162
"2787","ABCD_1742",6,"d",70,"b","a_bd02_CV.wav","z",0.511664152145,393.705582142
"2788","ABCD_1742",6,"d",70,"d","a_bd18_CV.wav","m",0.55969119072,394.465607166
"2789","ABCD_1742",6,"d",70,"d","a_bd12_CV.wav","m",0.903487920761,395.569463968
"2790","ABCD_1742",6,"d",70,"b","a_bd04_CV.wav","z",0.543621778488,396.313668966
"2791","ABCD_1742",7,"b",70,"d","a_bd18_CV.wav","m",0.648180007935,436.64091897
"2792","ABCD_1742",7,"b",70,"d","a_bd14_CV.wav","m",0.655408143997,437.496703148
"2793","ABCD_1742",7,"b",70,"d","a_bd12_CV.wav","m",0.66362285614,438.360677004
"2794","ABCD_1742",7,"b",70,"b","a_bd02_CV.wav","z",0.54368519783,439.104730129
"2795","ABCD_1742",7,"b",70,"b","a_bd06_CV.wav","z",0.831505060196,440.13662219
"2796","ABCD_1742",7,"b",70,"d","a_bd16_CV.wav","m",0.623757123947,440.960756063
"2797","ABCD_1742",7,"b",70,"d","a_bd08_CV.wav","m",0.583384037018,441.744518995
"2798","ABCD_1742",7,"b",70,"d","a_bd10_CV.wav","m",0.968029975891,442.912898064
"2799","ABCD_1742",7,"b",70,"b","a_bd04_CV.wav","z",0.591157913208,443.70441103
"2800","ABCD_1742",8,"d",70,"b","a_bd04_CV.wav","z",0.703284025192,484.047194004
"2801","ABCD_1742",8,"d",70,"b","a_bd12_CV.wav","z",0.799065113068,485.046983957
"2802","ABCD_1742",8,"d",70,"d","a_bd14_CV.wav","m",0.647602796555,485.894953966
"2803","ABCD_1742",8,"d",70,"b","a_bd08_CV.wav","z",0.671663999557,486.766954184
"2804","ABCD_1742",8,"d",70,"b","a_bd02_CV.wav","z",0.623636960983,487.590944052
"2805","ABCD_1742",8,"d",70,"b","a_bd06_CV.wav","z",0.527601957321,488.318952084
"2806","ABCD_1742",8,"d",70,"b","a_bd10_CV.wav","z",0.831619977951,489.350919962
"2807","ABCD_1742",8,"d",70,"d","a_bd16_CV.wav","m",0.631658792496,490.182924986
"2808","ABCD_1742",8,"d",70,"d","a_bd18_CV.wav","m",0.559643983841,490.942932129
"2809","ABCD_1743",1,"d",70,"b","a_bd04_CV.wav","z",0.773595809937,143.790190935
"2810","ABCD_1743",1,"d",70,"b","a_bd10_CV.wav","z",1.01563596725,145.006191015
"2811","ABCD_1743",1,"d",70,"d","a_bd12_CV.wav","m",0.751478910446,145.958045006
"2812","ABCD_1743",1,"d",70,"d","a_bd14_CV.wav","m",1.13572907448,147.294123888
"2813","ABCD_1743",1,"d",70,"d","a_bd18_CV.wav","m",0.639582872391,148.134057045
"2814","ABCD_1743",1,"d",70,"d","a_bd16_CV.wav","m",0.599612951279,148.934022903
"2815","ABCD_1743",1,"d",70,"b","a_bd06_CV.wav","z",0.62370300293,149.758093119
"2816","ABCD_1743",1,"d",70,"b","a_bd08_CV.wav","z",0.927606105804,150.886033058
"2817","ABCD_1743",1,"d",70,"b","a_bd02_CV.wav","z",0.655766963959,151.742161036
"2818","ABCD_1743",2,"b",70,"d","a_bd14_CV.wav","m",0.699119091034,192.018846035
"2819","ABCD_1743",2,"b",70,"b","a_bd06_CV.wav","z",0.663629055023,192.882843971
"2820","ABCD_1743",2,"b",70,"d","a_bd08_CV.wav","m",1.35946321487,194.442675114
"2821","ABCD_1743",2,"b",70,"d","a_bd10_CV.wav","m",0.607753038406,195.250756025
"2822","ABCD_1743",2,"b",70,"b","a_bd04_CV.wav","z",0.751667976379,196.202749968
"2823","ABCD_1743",2,"b",70,"d","a_bd12_CV.wav","m",0.607594966888,197.010668993
"2824","ABCD_1743",2,"b",70,"d","a_bd16_CV.wav","m",0.695986032486,197.906977892
"2825","ABCD_1743",2,"b",70,"b","a_bd02_CV.wav","z",0.703399896622,198.810763121
"2826","ABCD_1743",2,"b",70,"d","a_bd18_CV.wav","m",0.695417881012,199.706543922
"2827","ABCD_1743",3,"b",70,"d","a_bd14_CV.wav","m",0.878935098648,240.117624998
"2828","ABCD_1743",3,"b",70,"d","a_bd10_CV.wav","m",0.703461885452,241.02145505
"2829","ABCD_1743",3,"b",70,"b","a_bd06_CV.wav","z",0.719689846039,241.941509962
"2830","ABCD_1743",3,"b",70,"d","a_bd18_CV.wav","m",0.583614110947,242.72546792
"2831","ABCD_1743",3,"b",70,"b","a_bd04_CV.wav","z",0.679697036743,243.605568886
"2832","ABCD_1743",3,"b",70,"d","a_bd08_CV.wav","m",0.543576002121,244.349514961
"2833","ABCD_1743",3,"b",70,"d","a_bd16_CV.wav","m",0.79957985878,245.349411964
"2834","ABCD_1743",3,"b",70,"d","a_bd12_CV.wav","m",0.559587001801,246.109338999
"2835","ABCD_1743",3,"b",70,"b","a_bd02_CV.wav","z",0.551636219025,246.861323118
"2836","ABCD_1743",4,"d",70,"b","a_bd08_CV.wav","z",0.967700958252,287.507069111
"2837","ABCD_1743",4,"d",70,"b","a_bd06_CV.wav","z",0.65550994873,288.362994909
"2838","ABCD_1743",4,"d",70,"b","a_bd12_CV.wav","z",1.34365582466,289.906966925
"2839","ABCD_1743",4,"d",70,"b","a_bd10_CV.wav","z",0.935755968094,291.043080091
"2840","ABCD_1743",4,"d",70,"d","a_bd14_CV.wav","m",0.551470994949,291.794889927
"2841","ABCD_1743",4,"d",70,"b","a_bd04_CV.wav","z",0.623814105988,292.619044065
"2842","ABCD_1743",4,"d",70,"d","a_bd18_CV.wav","m",0.711474895477,293.530855894
"2843","ABCD_1743",4,"d",70,"b","a_bd02_CV.wav","z",0.783713102341,294.514936924
"2844","ABCD_1743",4,"d",70,"d","a_bd16_CV.wav","m",0.623673915863,295.338989973
"2845","ABCD_1743",5,"b",70,"d","a_bd12_CV.wav","m",0.865169048309,335.807881117
"2846","ABCD_1743",5,"b",70,"b","a_bd04_CV.wav","z",0.671627998352,336.679868937
"2847","ABCD_1743",5,"b",70,"d","a_bd18_CV.wav","m",0.679548978806,337.559782028
"2848","ABCD_1743",5,"b",70,"d","a_bd16_CV.wav","m",0.623675107956,338.383783102
"2849","ABCD_1743",5,"b",70,"d","a_bd10_CV.wav","m",0.6156270504,339.199753046
"2850","ABCD_1743",5,"b",70,"b","a_bd02_CV.wav","z",0.495617866516,339.895715952
"2851","ABCD_1743",5,"b",70,"d","a_bd08_CV.wav","m",0.583841085434,340.679891109
"2852","ABCD_1743",5,"b",70,"d","a_bd14_CV.wav","m",0.511710166931,341.391941071
"2853","ABCD_1743",5,"b",70,"b","a_bd06_CV.wav","z",0.519397974014,342.111700058
"2854","ABCD_1743",6,"d",70,"b","a_bd02_CV.wav","z",0.810657978058,382.636439085
"2855","ABCD_1743",6,"d",70,"b","a_bd08_CV.wav","z",0.695217132568,383.532450914
"2856","ABCD_1743",6,"d",70,"b","a_bd04_CV.wav","z",0.623538970947,384.356323004
"2857","ABCD_1743",6,"d",70,"b","a_bd10_CV.wav","z",0.791558027267,385.348208904
"2858","ABCD_1743",6,"d",70,"d","a_bd12_CV.wav","m",0.655801057816,386.204369068
"2859","ABCD_1743",6,"d",70,"d","a_bd16_CV.wav","m",0.735724925995,387.140465021
"2860","ABCD_1743",6,"d",70,"d","a_bd18_CV.wav","m",0.687441110611,388.028259039
"2861","ABCD_1743",6,"d",70,"d","a_bd14_CV.wav","m",0.607687950134,388.836288929
"2862","ABCD_1743",6,"d",70,"b","a_bd06_CV.wav","z",0.535554885864,389.572216988
"2863","ABCD_1743",7,"b",70,"b","a_bd08_CV.wav","z",1.06228780746,430.322649956
"2864","ABCD_1743",7,"b",70,"b","a_bd02_CV.wav","z",0.55187702179,431.074897051
"2865","ABCD_1743",7,"b",70,"b","a_bd06_CV.wav","z",0.655381917953,431.930639029
"2866","ABCD_1743",7,"b",70,"d","a_bd12_CV.wav","m",0.647654056549,432.778660059
"2867","ABCD_1743",7,"b",70,"d","a_bd14_CV.wav","m",0.519680023193,433.498692036
"2868","ABCD_1743",7,"b",70,"d","a_bd16_CV.wav","m",0.511747837067,434.210774899
"2869","ABCD_1743",7,"b",70,"d","a_bd18_CV.wav","m",0.495600938797,434.90673399
"2870","ABCD_1743",7,"b",70,"b","a_bd04_CV.wav","z",0.711477041245,435.818551064
"2871","ABCD_1743",7,"b",70,"d","a_bd10_CV.wav","m",0.767663002014,436.786595106
"2872","ABCD_1743",8,"d",70,"d","a_bd12_CV.wav","m",0.794276952744,477.038326979
"2873","ABCD_1743",8,"d",70,"d","a_bd18_CV.wav","m",0.759187936783,477.998225927
"2874","ABCD_1743",8,"d",70,"d","a_bd14_CV.wav","m",0.647619009018,478.846175909
"2875","ABCD_1743",8,"d",70,"b","a_bd08_CV.wav","z",0.655607938766,479.70212698
"2876","ABCD_1743",8,"d",70,"b","a_bd04_CV.wav","z",0.703708171844,480.606164932
"2877","ABCD_1743",8,"d",70,"b","a_bd06_CV.wav","z",0.679909944534,481.486392975
"2878","ABCD_1743",8,"d",70,"d","a_bd16_CV.wav","m",0.567383050919,482.254143953
"2879","ABCD_1743",8,"d",70,"b","a_bd02_CV.wav","z",0.823586940765,483.278084993
"2880","ABCD_1743",8,"d",70,"b","a_bd10_CV.wav","z",0.727649927139,484.206068993
"2881","ABCD_1744",1,"d",70,"b","a_bd06_CV.wav","z",1.74659204483,165.476592064
"2882","ABCD_1744",1,"d",70,"b","a_bd10_CV.wav","z",1.01555013657,166.692505836
"2883","ABCD_1744",1,"d",70,"d","a_bd16_CV.wav","m",0.743851900101,167.636744976
"2884","ABCD_1744",1,"d",70,"b","a_bd12_CV.wav","z",0.831339120865,168.668452978
"2885","ABCD_1744",1,"d",70,"d","a_bd18_CV.wav","m",0.559719800949,169.428506851
"2886","ABCD_1744",1,"d",70,"b","a_bd08_CV.wav","z",0.743693113327,170.372560024
"2887","ABCD_1744",1,"d",70,"b","a_bd02_CV.wav","z",0.799474000931,171.372379065
"2888","ABCD_1744",1,"d",70,"b","a_bd04_CV.wav","z",0.831588029861,172.404311895
"2889","ABCD_1744",1,"d",70,"d","a_bd14_CV.wav","m",0.71175122261,173.316410065
"2890","ABCD_1744",2,"b",70,"d","a_bd18_CV.wav","m",0.87798500061,213.71248889
"2891","ABCD_1744",2,"b",70,"b","a_bd08_CV.wav","z",0.63964009285,214.552468061
"2892","ABCD_1744",2,"b",70,"d","a_bd14_CV.wav","m",0.639737129211,215.392539024
"2893","ABCD_1744",2,"b",70,"d","a_bd16_CV.wav","m",1.07141208649,216.66433692
"2894","ABCD_1744",2,"b",70,"b","a_bd06_CV.wav","z",0.879589080811,217.744266033
"2895","ABCD_1744",2,"b",70,"d","a_bd10_CV.wav","m",1.21573996544,219.160362959
"2896","ABCD_1744",2,"b",70,"b","a_bd02_CV.wav","z",0.815617084503,220.176347017
"2897","ABCD_1744",2,"b",70,"b","a_bd04_CV.wav","z",0.951518058777,221.328206062
"2898","ABCD_1744",2,"b",70,"d","a_bd12_CV.wav","m",0.999708175659,222.528283834
"2899","ABCD_1744",3,"d",70,"b","a_bd10_CV.wav","z",1.35829210281,263.130679846
"2900","ABCD_1744",3,"d",70,"b","a_bd12_CV.wav","z",1.22369813919,264.554746866
"2901","ABCD_1744",3,"d",70,"d","a_bd18_CV.wav","m",0.687554121017,265.442661047
"2902","ABCD_1744",3,"d",70,"b","a_bd06_CV.wav","z",0.647574901581,266.29061985
"2903","ABCD_1744",3,"d",70,"b","a_bd04_CV.wav","z",0.90362906456,267.394598961
"2904","ABCD_1744",3,"d",70,"b","a_bd02_CV.wav","z",0.879672050476,268.474632025
"2905","ABCD_1744",3,"d",70,"d","a_bd14_CV.wav","m",0.895705938339,269.570669889
"2906","ABCD_1744",3,"d",70,"d","a_bd16_CV.wav","m",0.999571800232,270.770604849
"2907","ABCD_1744",3,"d",70,"b","a_bd08_CV.wav","z",0.855679035187,271.826632023
"2908","ABCD_1744",4,"b",70,"d","a_bd10_CV.wav","m",1.05956697464,312.254168034
"2909","ABCD_1744",4,"b",70,"b","a_bd04_CV.wav","z",0.551403999329,313.005914927
"2910","ABCD_1744",4,"b",70,"d","a_bd16_CV.wav","m",0.647836923599,313.854112864
"2911","ABCD_1744",4,"b",70,"d","a_bd12_CV.wav","m",0.751477003098,314.805948973
"2912","ABCD_1744",4,"b",70,"b","a_bd08_CV.wav","z",0.679597139359,315.685904026
"2913","ABCD_1744",4,"b",70,"d","a_bd14_CV.wav","m",0.695685148239,316.581943035
"2914","ABCD_1744",4,"b",70,"b","a_bd06_CV.wav","z",0.767578840256,317.549888849
"2915","ABCD_1744",4,"b",70,"b","a_bd02_CV.wav","z",1.30371189117,319.053943872
"2916","ABCD_1744",4,"b",70,"d","a_bd18_CV.wav","m",0.975569009781,320.229866982
"2917","ABCD_1744",5,"b",70,"d","a_bd12_CV.wav","m",0.904166936874,360.384599924
"2918","ABCD_1744",5,"b",70,"d","a_bd16_CV.wav","m",0.735618114471,361.320589066
"2919","ABCD_1744",5,"b",70,"d","a_bd10_CV.wav","m",0.847562074661,362.368545055
"2920","ABCD_1744",5,"b",70,"b","a_bd02_CV.wav","z",0.543702125549,363.112616062
"2921","ABCD_1744",5,"b",70,"d","a_bd14_CV.wav","m",0.575626850128,363.888574839
"2922","ABCD_1744",5,"b",70,"d","a_bd18_CV.wav","m",1.07156920433,365.160516024
"2923","ABCD_1744",5,"b",70,"b","a_bd06_CV.wav","z",0.703685998917,366.064543962
"2924","ABCD_1744",5,"b",70,"b","a_bd04_CV.wav","z",0.727632045746,366.992516041
"2925","ABCD_1744",5,"b",70,"d","a_bd08_CV.wav","m",0.879638910294,368.072520971
"2926","ABCD_1744",6,"d",70,"b","a_bd04_CV.wav","z",3.02529597282,410.441505909
"2927","ABCD_1744",6,"d",70,"b","a_bd02_CV.wav","z",0.855821847916,411.497674942
"2928","ABCD_1744",6,"d",70,"b","a_bd08_CV.wav","z",0.967730045319,412.66573596
"2929","ABCD_1744",6,"d",70,"d","a_bd12_CV.wav","m",0.774976015091,413.641412973
"2930","ABCD_1744",6,"d",70,"d","a_bd16_CV.wav","m",1.06360602379,414.905381918
"2931","ABCD_1744",6,"d",70,"d","a_bd14_CV.wav","m",0.839654922485,415.945369959
"2932","ABCD_1744",6,"d",70,"b","a_bd10_CV.wav","z",0.935567855835,417.081322908
"2933","ABCD_1744",6,"d",70,"b","a_bd06_CV.wav","z",0.863632917404,418.145288944
"2934","ABCD_1744",6,"d",70,"d","a_bd18_CV.wav","m",0.607850074768,418.953526974
"2935","ABCD_1744",7,"b",70,"d","a_bd16_CV.wav","m",1.41527891159,459.990974903
"2936","ABCD_1744",7,"b",70,"d","a_bd18_CV.wav","m",0.839640140533,461.030961037
"2937","ABCD_1744",7,"b",70,"d","a_bd12_CV.wav","m",0.791684865952,462.023002863
"2938","ABCD_1744",7,"b",70,"d","a_bd10_CV.wav","m",0.759531974792,462.982905865
"2939","ABCD_1744",7,"b",70,"b","a_bd04_CV.wav","z",0.743716001511,463.926995993
"2940","ABCD_1744",7,"b",70,"b","a_bd06_CV.wav","z",0.647535085678,464.774886847
"2941","ABCD_1744",7,"b",70,"b","a_bd02_CV.wav","z",0.655542135239,465.630774021
"2942","ABCD_1744",7,"b",70,"d","a_bd14_CV.wav","m",0.75976395607,466.590894938
"2943","ABCD_1744",7,"b",70,"b","a_bd08_CV.wav","z",1.12749886513,467.918768883
"2944","ABCD_1744",8,"d",70,"d","a_bd16_CV.wav","m",1.13006305695,508.292093992
"2945","ABCD_1744",8,"d",70,"b","a_bd08_CV.wav","z",0.687573194504,509.180036068
"2946","ABCD_1744",8,"d",70,"b","a_bd02_CV.wav","z",0.727553844452,510.107930899
"2947","ABCD_1744",8,"d",70,"d","a_bd14_CV.wav","m",0.671695947647,510.979975939
"2948","ABCD_1744",8,"d",70,"b","a_bd06_CV.wav","z",0.631614923477,511.811960936
"2949","ABCD_1744",8,"d",70,"d","a_bd12_CV.wav","m",0.599636077881,512.611979008
"2950","ABCD_1744",8,"d",70,"d","a_bd18_CV.wav","m",0.77564907074,513.587980032
"2951","ABCD_1744",8,"d",70,"b","a_bd04_CV.wav","z",0.543608188629,514.331951857
"2952","ABCD_1744",8,"d",70,"b","a_bd10_CV.wav","z",0.975724935532,515.508036852
"2953","ABCD_1745",1,"b",70,"b","a_bd08_CV.wav","z",1.49496006966,174.498317003
"2954","ABCD_1745",1,"b",70,"b","a_bd04_CV.wav","z",0.719660043716,175.418313026
"2955","ABCD_1745",1,"b",70,"d","a_bd14_CV.wav","m",0.6156270504,176.234273911
"2956","ABCD_1745",1,"b",70,"d","a_bd12_CV.wav","m",0.551642894745,176.98625803
"2957","ABCD_1745",1,"b",70,"d","a_bd06_CV.wav","m",0.751668930054,177.938281059
"2958","ABCD_1745",1,"b",70,"d","a_bd16_CV.wav","m",0.615935087204,178.754558086
"2959","ABCD_1745",1,"b",70,"d","a_bd18_CV.wav","m",0.463272094727,179.41823101
"2960","ABCD_1745",1,"b",70,"d","a_bd10_CV.wav","m",0.519671916962,180.138278961
"2961","ABCD_1745",1,"b",70,"b","a_bd02_CV.wav","z",0.6076130867,180.946222067
"2962","ABCD_1745",2,"d",70,"b","a_bd04_CV.wav","z",0.68605017662,221.257573128
"2963","ABCD_1745",2,"d",70,"b","a_bd02_CV.wav","z",0.567602157593,222.025540113
"2964","ABCD_1745",2,"d",70,"b","a_bd06_CV.wav","z",0.439629077911,222.665516138
"2965","ABCD_1745",2,"d",70,"","a_bd12_CV.wav","",0,226.865925074
"2966","ABCD_1745",2,"d",70,"","a_bd14_CV.wav","",0,231.066313982
"2967","ABCD_1745",2,"d",70,"d","a_bd18_CV.wav","m",0.882596969604,232.149246931
"2968","ABCD_1745",2,"d",70,"d","a_bd16_CV.wav","m",0.839658975601,233.189235926
"2969","ABCD_1745",2,"d",70,"b","a_bd08_CV.wav","z",0.575859069824,233.965439081
"2970","ABCD_1745",2,"d",70,"b","a_bd10_CV.wav","z",0.543482065201,234.70924902
"2971","ABCD_1745",3,"b",70,"b","a_bd02_CV.wav","z",1.54597616196,275.932027102
"2972","ABCD_1745",3,"b",70,"d","a_bd12_CV.wav","m",0.783341884613,276.915714979
"2973","ABCD_1745",3,"b",70,"d","a_bd18_CV.wav","m",0.695601940155,277.811661959
"2974","ABCD_1745",3,"b",70,"d","a_bd16_CV.wav","m",0.599805116653,278.611822128
"2975","ABCD_1745",3,"b",70,"d","a_bd14_CV.wav","m",0.567512989044,279.379684925
"2976","ABCD_1745",3,"b",70,"d","a_bd08_CV.wav","m",0.495541095734,280.075566053
"2977","ABCD_1745",3,"b",70,"d","a_bd04_CV.wav","m",0.519672870636,280.79561305
"2978","ABCD_1745",3,"b",70,"b","a_bd06_CV.wav","z",0.679749011993,281.675699949
"2979","ABCD_1745",3,"b",70,"d","a_bd10_CV.wav","m",0.551488876343,282.427572966
"2980","ABCD_1745",4,"d",70,"b","a_bd10_CV.wav","z",1.61115694046,323.715662956
